Year,Month,Day,Hour,Week,Drink,Number of Drinks Sold,Sales ($)
2023,10,18,0,21,Black Sugar Coffee Jelly,4,26.0
2023,10,18,0,21,Strawberry Milk,5,40
2023,10,18,0,21,Tiger Mango Sago,4,32
2023,10,18,0,21,Passion Fruit Tea,5,27.5
2023,10,18,0,21,Golden Oolong Tea,4,22.0
2023,10,18,0,21,Red Bean Matcha Milk,1,6.75
2023,10,18,0,21,Jasmine Green Tea,6,28.5
2023,10,18,1,21,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,10,18,1,21,Taro Bubble Tea,3,20.25
2023,10,18,1,21,Matcha Black Sugar Boba Milk,5,33.75
2023,10,18,1,21,Black Sugar Coffee Jelly,1,6.5
2023,10,18,1,21,Strawberry Milk,2,16
2023,10,18,1,21,Tiger Mango Sago,7,56
2023,10,18,1,21,Passion Fruit Tea,6,33.0
2023,10,18,1,21,Golden Oolong Tea,7,38.5
2023,10,18,1,21,Red Bean Matcha Milk,3,20.25
2023,10,18,1,21,Jasmine Green Tea,4,19.0
2023,10,18,2,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,18,2,21,Taro Bubble Tea,5,33.75
2023,10,18,2,21,Matcha Black Sugar Boba Milk,5,33.75
2023,10,18,2,21,Black Sugar Coffee Jelly,6,39.0
2023,10,18,2,21,Strawberry Milk,6,48
2023,10,18,2,21,Tiger Mango Sago,5,40
2023,10,18,2,21,Passion Fruit Tea,4,22.0
2023,10,18,2,21,Golden Oolong Tea,2,11.0
2023,10,18,2,21,Red Bean Matcha Milk,5,33.75
2023,10,18,2,21,Jasmine Green Tea,1,4.75
2023,10,18,3,21,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,18,3,21,Taro Bubble Tea,7,47.25
2023,10,18,3,21,Matcha Black Sugar Boba Milk,6,40.5
2023,10,18,3,21,Black Sugar Coffee Jelly,1,6.5
2023,10,18,3,21,Strawberry Milk,7,56
2023,10,18,3,21,Tiger Mango Sago,7,56
2023,10,18,3,21,Passion Fruit Tea,6,33.0
2023,10,18,3,21,Golden Oolong Tea,3,16.5
2023,10,18,3,21,Red Bean Matcha Milk,1,6.75
2023,10,18,3,21,Jasmine Green Tea,5,23.75
2023,10,18,4,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,18,4,21,Taro Bubble Tea,3,20.25
2023,10,18,4,21,Matcha Black Sugar Boba Milk,5,33.75
2023,10,18,4,21,Black Sugar Coffee Jelly,5,32.5
2023,10,18,4,21,Strawberry Milk,4,32
2023,10,18,4,21,Tiger Mango Sago,3,24
2023,10,18,4,21,Passion Fruit Tea,1,5.5
2023,10,18,4,21,Golden Oolong Tea,4,22.0
2023,10,18,4,21,Red Bean Matcha Milk,7,47.25
2023,10,18,4,21,Jasmine Green Tea,3,14.25
2023,10,18,5,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,18,5,21,Taro Bubble Tea,5,33.75
2023,10,18,5,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,18,5,21,Black Sugar Coffee Jelly,6,39.0
2023,10,18,5,21,Strawberry Milk,5,40
2023,10,18,5,21,Tiger Mango Sago,5,40
2023,10,18,5,21,Passion Fruit Tea,1,5.5
2023,10,18,5,21,Golden Oolong Tea,7,38.5
2023,10,18,5,21,Red Bean Matcha Milk,1,6.75
2023,10,18,5,21,Jasmine Green Tea,3,14.25
2023,10,18,6,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,18,6,21,Taro Bubble Tea,3,20.25
2023,10,18,6,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,18,6,21,Black Sugar Coffee Jelly,2,13.0
2023,10,18,6,21,Strawberry Milk,3,24
2023,10,18,6,21,Tiger Mango Sago,6,48
2023,10,18,6,21,Passion Fruit Tea,6,33.0
2023,10,18,6,21,Golden Oolong Tea,7,38.5
2023,10,18,6,21,Red Bean Matcha Milk,2,13.5
2023,10,18,6,21,Jasmine Green Tea,6,28.5
2023,10,18,7,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,18,7,21,Taro Bubble Tea,1,6.75
2023,10,18,7,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,18,7,21,Black Sugar Coffee Jelly,6,39.0
2023,10,18,7,21,Strawberry Milk,3,24
2023,10,18,7,21,Tiger Mango Sago,7,56
2023,10,18,7,21,Passion Fruit Tea,7,38.5
2023,10,18,7,21,Golden Oolong Tea,1,5.5
2023,10,18,7,21,Red Bean Matcha Milk,5,33.75
2023,10,18,7,21,Jasmine Green Tea,7,33.25
2023,10,18,8,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,18,8,21,Taro Bubble Tea,1,6.75
2023,10,18,8,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,18,8,21,Black Sugar Coffee Jelly,7,45.5
2023,10,18,8,21,Strawberry Milk,4,32
2023,10,18,8,21,Tiger Mango Sago,2,16
2023,10,18,8,21,Passion Fruit Tea,2,11.0
2023,10,18,8,21,Golden Oolong Tea,7,38.5
2023,10,18,8,21,Red Bean Matcha Milk,3,20.25
2023,10,18,8,21,Jasmine Green Tea,4,19.0
2023,10,18,9,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,18,9,21,Taro Bubble Tea,4,27.0
2023,10,18,9,21,Matcha Black Sugar Boba Milk,4,27.0
2023,10,18,9,21,Black Sugar Coffee Jelly,5,32.5
2023,10,18,9,21,Strawberry Milk,3,24
2023,10,18,9,21,Tiger Mango Sago,7,56
2023,10,18,9,21,Passion Fruit Tea,3,16.5
2023,10,18,9,21,Golden Oolong Tea,1,5.5
2023,10,18,9,21,Red Bean Matcha Milk,1,6.75
2023,10,18,9,21,Jasmine Green Tea,7,33.25
2023,10,18,10,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,18,10,21,Taro Bubble Tea,3,20.25
2023,10,18,10,21,Matcha Black Sugar Boba Milk,6,40.5
2023,10,18,10,21,Black Sugar Coffee Jelly,6,39.0
2023,10,18,10,21,Strawberry Milk,3,24
2023,10,18,10,21,Tiger Mango Sago,2,16
2023,10,18,10,21,Passion Fruit Tea,2,11.0
2023,10,18,10,21,Golden Oolong Tea,1,5.5
2023,10,18,10,21,Red Bean Matcha Milk,6,40.5
2023,10,18,10,21,Jasmine Green Tea,2,9.5
2023,10,18,11,21,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,10,18,11,21,Taro Bubble Tea,3,20.25
2023,10,18,11,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,18,11,21,Black Sugar Coffee Jelly,3,19.5
2023,10,18,11,21,Strawberry Milk,6,48
2023,10,18,11,21,Tiger Mango Sago,3,24
2023,10,18,11,21,Passion Fruit Tea,6,33.0
2023,10,18,11,21,Golden Oolong Tea,1,5.5
2023,10,18,11,21,Red Bean Matcha Milk,7,47.25
2023,10,18,11,21,Jasmine Green Tea,6,28.5
2023,10,19,0,21,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,19,0,21,Taro Bubble Tea,5,33.75
2023,10,19,0,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,19,0,21,Black Sugar Coffee Jelly,5,32.5
2023,10,19,0,21,Strawberry Milk,6,48
2023,10,19,0,21,Tiger Mango Sago,2,16
2023,10,19,0,21,Passion Fruit Tea,3,16.5
2023,10,19,0,21,Golden Oolong Tea,3,16.5
2023,10,19,0,21,Red Bean Matcha Milk,1,6.75
2023,10,19,0,21,Jasmine Green Tea,6,28.5
2023,10,19,1,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,19,1,21,Taro Bubble Tea,1,6.75
2023,10,19,1,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,19,1,21,Black Sugar Coffee Jelly,3,19.5
2023,10,19,1,21,Strawberry Milk,7,56
2023,10,19,1,21,Tiger Mango Sago,4,32
2023,10,19,1,21,Passion Fruit Tea,5,27.5
2023,10,19,1,21,Golden Oolong Tea,1,5.5
2023,10,19,1,21,Red Bean Matcha Milk,1,6.75
2023,10,19,1,21,Jasmine Green Tea,6,28.5
2023,10,19,2,21,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,10,19,2,21,Taro Bubble Tea,2,13.5
2023,10,19,2,21,Matcha Black Sugar Boba Milk,7,47.25
2023,10,19,2,21,Black Sugar Coffee Jelly,4,26.0
2023,10,19,2,21,Strawberry Milk,5,40
2023,10,19,2,21,Tiger Mango Sago,2,16
2023,10,19,2,21,Passion Fruit Tea,6,33.0
2023,10,19,2,21,Golden Oolong Tea,4,22.0
2023,10,19,2,21,Red Bean Matcha Milk,4,27.0
2023,10,19,2,21,Jasmine Green Tea,7,33.25
2023,10,19,3,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,19,3,21,Taro Bubble Tea,1,6.75
2023,10,19,3,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,19,3,21,Black Sugar Coffee Jelly,1,6.5
2023,10,19,3,21,Strawberry Milk,7,56
2023,10,19,3,21,Tiger Mango Sago,3,24
2023,10,19,3,21,Passion Fruit Tea,4,22.0
2023,10,19,3,21,Golden Oolong Tea,7,38.5
2023,10,19,3,21,Red Bean Matcha Milk,2,13.5
2023,10,19,3,21,Jasmine Green Tea,1,4.75
2023,10,19,4,21,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,10,19,4,21,Taro Bubble Tea,6,40.5
2023,10,19,4,21,Matcha Black Sugar Boba Milk,4,27.0
2023,10,19,4,21,Black Sugar Coffee Jelly,2,13.0
2023,10,19,4,21,Strawberry Milk,3,24
2023,10,19,4,21,Tiger Mango Sago,1,8
2023,10,19,4,21,Passion Fruit Tea,4,22.0
2023,10,19,4,21,Golden Oolong Tea,1,5.5
2023,10,19,4,21,Red Bean Matcha Milk,3,20.25
2023,10,19,4,21,Jasmine Green Tea,5,23.75
2023,10,19,5,21,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,19,5,21,Taro Bubble Tea,1,6.75
2023,10,19,5,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,19,5,21,Black Sugar Coffee Jelly,1,6.5
2023,10,19,5,21,Strawberry Milk,1,8
2023,10,19,5,21,Tiger Mango Sago,7,56
2023,10,19,5,21,Passion Fruit Tea,4,22.0
2023,10,19,5,21,Golden Oolong Tea,7,38.5
2023,10,19,5,21,Red Bean Matcha Milk,3,20.25
2023,10,19,5,21,Jasmine Green Tea,7,33.25
2023,10,19,6,21,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,10,19,6,21,Taro Bubble Tea,5,33.75
2023,10,19,6,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,19,6,21,Black Sugar Coffee Jelly,4,26.0
2023,10,19,6,21,Strawberry Milk,7,56
2023,10,19,6,21,Tiger Mango Sago,5,40
2023,10,19,6,21,Passion Fruit Tea,1,5.5
2023,10,19,6,21,Golden Oolong Tea,2,11.0
2023,10,19,6,21,Red Bean Matcha Milk,4,27.0
2023,10,19,6,21,Jasmine Green Tea,6,28.5
2023,10,19,7,21,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,19,7,21,Taro Bubble Tea,5,33.75
2023,10,19,7,21,Matcha Black Sugar Boba Milk,6,40.5
2023,10,19,7,21,Black Sugar Coffee Jelly,7,45.5
2023,10,19,7,21,Strawberry Milk,2,16
2023,10,19,7,21,Tiger Mango Sago,7,56
2023,10,19,7,21,Passion Fruit Tea,2,11.0
2023,10,19,7,21,Golden Oolong Tea,5,27.5
2023,10,19,7,21,Red Bean Matcha Milk,4,27.0
2023,10,19,7,21,Jasmine Green Tea,3,14.25
2023,10,19,8,21,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,10,19,8,21,Taro Bubble Tea,3,20.25
2023,10,19,8,21,Matcha Black Sugar Boba Milk,4,27.0
2023,10,19,8,21,Black Sugar Coffee Jelly,5,32.5
2023,10,19,8,21,Strawberry Milk,6,48
2023,10,19,8,21,Tiger Mango Sago,6,48
2023,10,19,8,21,Passion Fruit Tea,4,22.0
2023,10,19,8,21,Golden Oolong Tea,2,11.0
2023,10,19,8,21,Red Bean Matcha Milk,4,27.0
2023,10,19,8,21,Jasmine Green Tea,3,14.25
2023,10,19,9,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,19,9,21,Taro Bubble Tea,2,13.5
2023,10,19,9,21,Matcha Black Sugar Boba Milk,7,47.25
2023,10,19,9,21,Black Sugar Coffee Jelly,2,13.0
2023,10,19,9,21,Strawberry Milk,5,40
2023,10,19,9,21,Tiger Mango Sago,4,32
2023,10,19,9,21,Passion Fruit Tea,2,11.0
2023,10,19,9,21,Golden Oolong Tea,4,22.0
2023,10,19,9,21,Red Bean Matcha Milk,3,20.25
2023,10,19,9,21,Jasmine Green Tea,7,33.25
2023,10,19,10,21,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,19,10,21,Taro Bubble Tea,7,47.25
2023,10,19,10,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,19,10,21,Black Sugar Coffee Jelly,3,19.5
2023,10,19,10,21,Strawberry Milk,1,8
2023,10,19,10,21,Tiger Mango Sago,1,8
2023,10,19,10,21,Passion Fruit Tea,4,22.0
2023,10,19,10,21,Golden Oolong Tea,5,27.5
2023,10,19,10,21,Red Bean Matcha Milk,5,33.75
2023,10,19,10,21,Jasmine Green Tea,2,9.5
2023,10,19,11,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,19,11,21,Taro Bubble Tea,2,13.5
2023,10,19,11,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,19,11,21,Black Sugar Coffee Jelly,1,6.5
2023,10,19,11,21,Strawberry Milk,5,40
2023,10,19,11,21,Tiger Mango Sago,7,56
2023,10,19,11,21,Passion Fruit Tea,4,22.0
2023,10,19,11,21,Golden Oolong Tea,4,22.0
2023,10,19,11,21,Red Bean Matcha Milk,7,47.25
2023,10,19,11,21,Jasmine Green Tea,1,4.75
2023,10,20,0,21,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,20,0,21,Taro Bubble Tea,5,33.75
2023,10,20,0,21,Matcha Black Sugar Boba Milk,6,40.5
2023,10,20,0,21,Black Sugar Coffee Jelly,1,6.5
2023,10,20,0,21,Strawberry Milk,7,56
2023,10,20,0,21,Tiger Mango Sago,2,16
2023,10,20,0,21,Passion Fruit Tea,6,33.0
2023,10,20,0,21,Golden Oolong Tea,6,33.0
2023,10,20,0,21,Red Bean Matcha Milk,2,13.5
2023,10,20,0,21,Jasmine Green Tea,7,33.25
2023,10,20,1,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,20,1,21,Taro Bubble Tea,5,33.75
2023,10,20,1,21,Matcha Black Sugar Boba Milk,4,27.0
2023,10,20,1,21,Black Sugar Coffee Jelly,2,13.0
2023,10,20,1,21,Strawberry Milk,7,56
2023,10,20,1,21,Tiger Mango Sago,3,24
2023,10,20,1,21,Passion Fruit Tea,7,38.5
2023,10,20,1,21,Golden Oolong Tea,1,5.5
2023,10,20,1,21,Red Bean Matcha Milk,2,13.5
2023,10,20,1,21,Jasmine Green Tea,1,4.75
2023,10,20,2,21,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,10,20,2,21,Taro Bubble Tea,5,33.75
2023,10,20,2,21,Matcha Black Sugar Boba Milk,5,33.75
2023,10,20,2,21,Black Sugar Coffee Jelly,4,26.0
2023,10,20,2,21,Strawberry Milk,7,56
2023,10,20,2,21,Tiger Mango Sago,4,32
2023,10,20,2,21,Passion Fruit Tea,3,16.5
2023,10,20,2,21,Golden Oolong Tea,5,27.5
2023,10,20,2,21,Red Bean Matcha Milk,6,40.5
2023,10,20,2,21,Jasmine Green Tea,3,14.25
2023,10,20,3,21,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,20,3,21,Taro Bubble Tea,6,40.5
2023,10,20,3,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,20,3,21,Black Sugar Coffee Jelly,2,13.0
2023,10,20,3,21,Strawberry Milk,6,48
2023,10,20,3,21,Tiger Mango Sago,4,32
2023,10,20,3,21,Passion Fruit Tea,1,5.5
2023,10,20,3,21,Golden Oolong Tea,3,16.5
2023,10,20,3,21,Red Bean Matcha Milk,2,13.5
2023,10,20,3,21,Jasmine Green Tea,4,19.0
2023,10,20,4,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,20,4,21,Taro Bubble Tea,3,20.25
2023,10,20,4,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,20,4,21,Black Sugar Coffee Jelly,5,32.5
2023,10,20,4,21,Strawberry Milk,5,40
2023,10,20,4,21,Tiger Mango Sago,4,32
2023,10,20,4,21,Passion Fruit Tea,5,27.5
2023,10,20,4,21,Golden Oolong Tea,5,27.5
2023,10,20,4,21,Red Bean Matcha Milk,7,47.25
2023,10,20,4,21,Jasmine Green Tea,6,28.5
2023,10,20,5,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,20,5,21,Taro Bubble Tea,3,20.25
2023,10,20,5,21,Matcha Black Sugar Boba Milk,6,40.5
2023,10,20,5,21,Black Sugar Coffee Jelly,6,39.0
2023,10,20,5,21,Strawberry Milk,4,32
2023,10,20,5,21,Tiger Mango Sago,2,16
2023,10,20,5,21,Passion Fruit Tea,7,38.5
2023,10,20,5,21,Golden Oolong Tea,6,33.0
2023,10,20,5,21,Red Bean Matcha Milk,6,40.5
2023,10,20,5,21,Jasmine Green Tea,5,23.75
2023,10,20,6,21,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,20,6,21,Taro Bubble Tea,5,33.75
2023,10,20,6,21,Matcha Black Sugar Boba Milk,7,47.25
2023,10,20,6,21,Black Sugar Coffee Jelly,1,6.5
2023,10,20,6,21,Strawberry Milk,3,24
2023,10,20,6,21,Tiger Mango Sago,3,24
2023,10,20,6,21,Passion Fruit Tea,1,5.5
2023,10,20,6,21,Golden Oolong Tea,7,38.5
2023,10,20,6,21,Red Bean Matcha Milk,4,27.0
2023,10,20,6,21,Jasmine Green Tea,3,14.25
2023,10,20,7,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,20,7,21,Taro Bubble Tea,4,27.0
2023,10,20,7,21,Matcha Black Sugar Boba Milk,5,33.75
2023,10,20,7,21,Black Sugar Coffee Jelly,5,32.5
2023,10,20,7,21,Strawberry Milk,5,40
2023,10,20,7,21,Tiger Mango Sago,4,32
2023,10,20,7,21,Passion Fruit Tea,2,11.0
2023,10,20,7,21,Golden Oolong Tea,3,16.5
2023,10,20,7,21,Red Bean Matcha Milk,2,13.5
2023,10,20,7,21,Jasmine Green Tea,4,19.0
2023,10,20,8,21,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,20,8,21,Taro Bubble Tea,1,6.75
2023,10,20,8,21,Matcha Black Sugar Boba Milk,2,13.5
2023,10,20,8,21,Black Sugar Coffee Jelly,1,6.5
2023,10,20,8,21,Strawberry Milk,2,16
2023,10,20,8,21,Tiger Mango Sago,4,32
2023,10,20,8,21,Passion Fruit Tea,7,38.5
2023,10,20,8,21,Golden Oolong Tea,1,5.5
2023,10,20,8,21,Red Bean Matcha Milk,4,27.0
2023,10,20,8,21,Jasmine Green Tea,5,23.75
2023,10,20,9,21,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,20,9,21,Taro Bubble Tea,4,27.0
2023,10,20,9,21,Matcha Black Sugar Boba Milk,7,47.25
2023,10,20,9,21,Black Sugar Coffee Jelly,5,32.5
2023,10,20,9,21,Strawberry Milk,5,40
2023,10,20,9,21,Tiger Mango Sago,4,32
2023,10,20,9,21,Passion Fruit Tea,4,22.0
2023,10,20,9,21,Golden Oolong Tea,1,5.5
2023,10,20,9,21,Red Bean Matcha Milk,6,40.5
2023,10,20,9,21,Jasmine Green Tea,1,4.75
2023,10,20,10,21,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,20,10,21,Taro Bubble Tea,2,13.5
2023,10,20,10,21,Matcha Black Sugar Boba Milk,3,20.25
2023,10,20,10,21,Black Sugar Coffee Jelly,2,13.0
2023,10,20,10,21,Strawberry Milk,6,48
2023,10,20,10,21,Tiger Mango Sago,7,56
2023,10,20,10,21,Passion Fruit Tea,6,33.0
2023,10,20,10,21,Golden Oolong Tea,4,22.0
2023,10,20,10,21,Red Bean Matcha Milk,5,33.75
2023,10,20,10,21,Jasmine Green Tea,3,14.25
2023,10,20,11,21,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,20,11,21,Taro Bubble Tea,1,6.75
2023,10,20,11,21,Matcha Black Sugar Boba Milk,1,6.75
2023,10,20,11,21,Black Sugar Coffee Jelly,7,45.5
2023,10,20,11,21,Strawberry Milk,1,8
2023,10,20,11,21,Tiger Mango Sago,7,56
2023,10,20,11,21,Passion Fruit Tea,1,5.5
2023,10,20,11,21,Golden Oolong Tea,2,11.0
2023,10,20,11,21,Red Bean Matcha Milk,4,27.0
2023,10,20,11,21,Jasmine Green Tea,6,28.5
2023,10,21,0,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,21,0,22,Taro Bubble Tea,5,33.75
2023,10,21,0,22,Matcha Black Sugar Boba Milk,1,6.75
2023,10,21,0,22,Black Sugar Coffee Jelly,6,39.0
2023,10,21,0,22,Strawberry Milk,1,8
2023,10,21,0,22,Tiger Mango Sago,6,48
2023,10,21,0,22,Passion Fruit Tea,3,16.5
2023,10,21,0,22,Golden Oolong Tea,3,16.5
2023,10,21,0,22,Red Bean Matcha Milk,3,20.25
2023,10,21,0,22,Jasmine Green Tea,6,28.5
2023,10,21,1,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,21,1,22,Taro Bubble Tea,2,13.5
2023,10,21,1,22,Matcha Black Sugar Boba Milk,2,13.5
2023,10,21,1,22,Black Sugar Coffee Jelly,3,19.5
2023,10,21,1,22,Strawberry Milk,4,32
2023,10,21,1,22,Tiger Mango Sago,6,48
2023,10,21,1,22,Passion Fruit Tea,3,16.5
2023,10,21,1,22,Golden Oolong Tea,4,22.0
2023,10,21,1,22,Red Bean Matcha Milk,3,20.25
2023,10,21,1,22,Jasmine Green Tea,4,19.0
2023,10,21,2,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,21,2,22,Taro Bubble Tea,5,33.75
2023,10,21,2,22,Matcha Black Sugar Boba Milk,4,27.0
2023,10,21,2,22,Black Sugar Coffee Jelly,6,39.0
2023,10,21,2,22,Strawberry Milk,7,56
2023,10,21,2,22,Tiger Mango Sago,6,48
2023,10,21,2,22,Passion Fruit Tea,6,33.0
2023,10,21,2,22,Golden Oolong Tea,3,16.5
2023,10,21,2,22,Red Bean Matcha Milk,2,13.5
2023,10,21,2,22,Jasmine Green Tea,5,23.75
2023,10,21,3,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,21,3,22,Taro Bubble Tea,5,33.75
2023,10,21,3,22,Matcha Black Sugar Boba Milk,6,40.5
2023,10,21,3,22,Black Sugar Coffee Jelly,5,32.5
2023,10,21,3,22,Strawberry Milk,1,8
2023,10,21,3,22,Tiger Mango Sago,2,16
2023,10,21,3,22,Passion Fruit Tea,6,33.0
2023,10,21,3,22,Golden Oolong Tea,1,5.5
2023,10,21,3,22,Red Bean Matcha Milk,5,33.75
2023,10,21,3,22,Jasmine Green Tea,5,23.75
2023,10,21,4,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,10,21,4,22,Taro Bubble Tea,7,47.25
2023,10,21,4,22,Matcha Black Sugar Boba Milk,4,27.0
2023,10,21,4,22,Black Sugar Coffee Jelly,5,32.5
2023,10,21,4,22,Strawberry Milk,6,48
2023,10,21,4,22,Tiger Mango Sago,5,40
2023,10,21,4,22,Passion Fruit Tea,7,38.5
2023,10,21,4,22,Golden Oolong Tea,2,11.0
2023,10,21,4,22,Red Bean Matcha Milk,2,13.5
2023,10,21,4,22,Jasmine Green Tea,1,4.75
2023,10,21,5,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,21,5,22,Taro Bubble Tea,6,40.5
2023,10,21,5,22,Matcha Black Sugar Boba Milk,7,47.25
2023,10,21,5,22,Black Sugar Coffee Jelly,2,13.0
2023,10,21,5,22,Strawberry Milk,4,32
2023,10,21,5,22,Tiger Mango Sago,1,8
2023,10,21,5,22,Passion Fruit Tea,3,16.5
2023,10,21,5,22,Golden Oolong Tea,7,38.5
2023,10,21,5,22,Red Bean Matcha Milk,4,27.0
2023,10,21,5,22,Jasmine Green Tea,2,9.5
2023,10,21,6,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,10,21,6,22,Taro Bubble Tea,6,40.5
2023,10,21,6,22,Matcha Black Sugar Boba Milk,7,47.25
2023,10,21,6,22,Black Sugar Coffee Jelly,4,26.0
2023,10,21,6,22,Strawberry Milk,1,8
2023,10,21,6,22,Tiger Mango Sago,2,16
2023,10,21,6,22,Passion Fruit Tea,2,11.0
2023,10,21,6,22,Golden Oolong Tea,1,5.5
2023,10,21,6,22,Red Bean Matcha Milk,5,33.75
2023,10,21,6,22,Jasmine Green Tea,3,14.25
2023,10,21,7,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,21,7,22,Taro Bubble Tea,5,33.75
2023,10,21,7,22,Matcha Black Sugar Boba Milk,3,20.25
2023,10,21,7,22,Black Sugar Coffee Jelly,2,13.0
2023,10,21,7,22,Strawberry Milk,1,8
2023,10,21,7,22,Tiger Mango Sago,6,48
2023,10,21,7,22,Passion Fruit Tea,7,38.5
2023,10,21,7,22,Golden Oolong Tea,1,5.5
2023,10,21,7,22,Red Bean Matcha Milk,4,27.0
2023,10,21,7,22,Jasmine Green Tea,4,19.0
2023,10,21,8,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,21,8,22,Taro Bubble Tea,6,40.5
2023,10,21,8,22,Matcha Black Sugar Boba Milk,1,6.75
2023,10,21,8,22,Black Sugar Coffee Jelly,5,32.5
2023,10,21,8,22,Strawberry Milk,5,40
2023,10,21,8,22,Tiger Mango Sago,5,40
2023,10,21,8,22,Passion Fruit Tea,2,11.0
2023,10,21,8,22,Golden Oolong Tea,2,11.0
2023,10,21,8,22,Red Bean Matcha Milk,1,6.75
2023,10,21,8,22,Jasmine Green Tea,4,19.0
2023,10,21,9,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,10,21,9,22,Taro Bubble Tea,2,13.5
2023,10,21,9,22,Matcha Black Sugar Boba Milk,4,27.0
2023,10,21,9,22,Black Sugar Coffee Jelly,7,45.5
2023,10,21,9,22,Strawberry Milk,2,16
2023,10,21,9,22,Tiger Mango Sago,5,40
2023,10,21,9,22,Passion Fruit Tea,4,22.0
2023,10,21,9,22,Golden Oolong Tea,2,11.0
2023,10,21,9,22,Red Bean Matcha Milk,1,6.75
2023,10,21,9,22,Jasmine Green Tea,2,9.5
2023,10,21,10,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,10,21,10,22,Taro Bubble Tea,3,20.25
2023,10,21,10,22,Matcha Black Sugar Boba Milk,7,47.25
2023,10,21,10,22,Black Sugar Coffee Jelly,7,45.5
2023,10,21,10,22,Strawberry Milk,1,8
2023,10,21,10,22,Tiger Mango Sago,7,56
2023,10,21,10,22,Passion Fruit Tea,4,22.0
2023,10,21,10,22,Golden Oolong Tea,3,16.5
2023,10,21,10,22,Red Bean Matcha Milk,4,27.0
2023,10,21,10,22,Jasmine Green Tea,5,23.75
2023,10,21,11,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,10,21,11,22,Taro Bubble Tea,2,13.5
2023,10,21,11,22,Matcha Black Sugar Boba Milk,2,13.5
2023,10,21,11,22,Black Sugar Coffee Jelly,4,26.0
2023,10,21,11,22,Strawberry Milk,3,24
2023,10,21,11,22,Tiger Mango Sago,7,56
